score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
460000,Hyundai,Elite i20,SPORTZ 1.2,2017,Manual,Petrol,2,8993,46082
459000,Maruti,Celerio,VXI (O),2021,Manual,Petrol,1,8974,48542
454184,Maruti,Swift Dzire,LDI,2013,Manual,Diesel,2,21380,86396
453854,Hyundai,i20,SPORTZ 1.2,2014,Manual,Petrol,1,11952,76855
453000,Maruti,Ciaz,ZDI,2014,Manual,Diesel,2,15046,106647
452000,Maruti,Ciaz,ZDI+ SHVS,2016,Manual,Diesel,3,10054,116493
451000,Tata,Tiago,XZ PETROL,2016,Manual,Petrol,1,8817,67227
451000,Hyundai,Elite i20,SPORTZ 1.4 (O) CRDI,2014,Manual,Diesel,2,14980,82519
451000,Ford,Figo Aspire,TITANIUM 1.2 PETROL,2016,Manual,Petrol,1,8817,48357
441026,Maruti,Wagon R 1.0,VXI,2017,Manual,Petrol,1,8622,84328
441000,Maruti,S PRESSO,LXI (O) CNG,2021,Manual,CNG,1,8622,26018
439000,Hyundai,Grand i10,ASTA 1.2 KAPPA VTVT,2017,Manual,Petrol,1,8583,38293
439000,Honda,City,1.5L I-DTEC V,2015,Manual,Diesel,2,11561,96274
437025,Maruti,Swift Dzire,ZXI,2013,Manual,Petrol,1,14515,88000
435000,Maruti,Swift,VXI,2013,Manual,Petrol,1,14448,20787
435000,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2015,Manual,Petrol,1,9676,62000
435000,Hyundai,Xcent,SX 1.2 (O),2015,Manual,Petrol,1,9676,86000
435000,Maruti,Ciaz,ZXI,2015,Manual,Petrol,2,9676,105016
435000,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2014,Manual,Petrol,1,11455,82385
432403,Honda,City,1.5L I-VTEC S MT,2013,Manual,Petrol,1,14362,86281
431348,Volkswagen,Vento,HIGHLINE DIESEL 1.6,2014,Manual,Diesel,3,14327,105000
430000,Hyundai,Xcent,S (O) 1.2,2015,Manual,Petrol,1,9565,68353
427323,Skoda,Rapid,AMBITION 1.6 TDI CR MT,2013,Manual,Diesel,1,20116,63229
425000,Honda,Amaze,1.2L I-VTEC S,2015,Manual,Petrol,1,9454,78665
425000,Honda,Amaze,1.5L I-DTEC S,2013,Manual,Diesel,1,20006,99354
425000,Honda,Amaze,1.2L I-VTEC S,2015,Manual,Petrol,1,9454,23624
421072,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2015,Manual,Petrol,1,9367,69364
421000,Renault,Kwid,CLIMBER 1.0,2020,Manual,Petrol,1,8231,14825
420000,Hyundai,Grand i10,ASTA (O) 1.2 KAPPA VTVT,2015,Manual,Petrol,1,9343,71000
415000,Maruti,New Wagon-R,VXI 1.2,2019,Manual,Petrol,1,8113,45001
415000,Hyundai,Grand i10,ASTA (O) 1.2 KAPPA VTVT,2014,Manual,Petrol,1,10929,85353
411423,Honda,Brio,VX AT,2014,Automatic,Petrol,1,10834,52136
411000,Honda,City,1.5L I-VTEC S MT,2013,Manual,Petrol,1,13651,64198
411000,Honda,Amaze,1.2L I-VTEC S,2014,Manual,Petrol,1,10823,89017
411000,Maruti,Wagon R 1.0,VXI,2017,Manual,Petrol,1,8035,29000
410000,Hyundai,Xcent,E+,2017,Manual,Petrol,2,8016,46548
409864,Honda,City,1.5L I-VTEC S MT,2013,Manual,Petrol,1,13613,87356
406454,Hyundai,Verna,FLUIDIC 1.6 CRDI SX,2012,Manual,Diesel,2,36113,73000
402025,Maruti,Swift Dzire,ZXI,2013,Manual,Petrol,2,13353,65367
401000,Hyundai,Grand i10,SPORTZ 1.1 CRDI,2013,Manual,Diesel,1,18876,77586
400000,Hyundai,NEW SANTRO,SPORTZ CNG,2019,Manual,Petrol,2,7820,61905
400000,Hyundai,Verna,FLUIDIC 4S 1.6 VTVT S(O),2015,Manual,Petrol,2,8898,79062
400000,Skoda,Rapid,AMBITION 1.5 TDI,2015,Manual,Diesel,2,10534,67795
397839,Hyundai,Xcent,S 1.2,2014,Manual,Petrol,1,10477,34847
397000,Maruti,Wagon R 1.0,VXI AMT,2017,Automatic,Petrol,1,7761,56728
395000,Hyundai,Xcent,S 1.2,2014,Manual,Petrol,2,10402,75716
395000,Maruti,Swift,ZXI,2015,Manual,Petrol,1,8787,169355
395000,Maruti,Wagon R 1.0,LXI,2016,Manual,Petrol,1,7722,56000
395000,Mahindra,Kuv100,K8 D 6 STR,2016,Manual,Diesel,1,8787,84370
