score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
322000,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2013,Manual,Petrol,1,10695,62607
319000,Maruti,Swift,VXI,2014,Manual,Petrol,2,8400,100262
316000,Maruti,S PRESSO,VXI (O),2020,Manual,Petrol,1,6178,54671
310000,Renault,Kwid,RXT 1.0 (O),2019,Manual,Petrol,1,6061,64710
304000,Renault,Kwid,CLIMBER 1.0 AMT,2018,Automatic,Petrol,1,5943,57300
304000,Renault,Kwid,RXT 1.0 AMT (O),2016,Automatic,Petrol,1,5943,57461
302000,Renault,Kwid,CLIMBER 1.0 AMT,2017,Automatic,Petrol,2,5904,60841
300000,Maruti,Swift,VDI,2012,Manual,Diesel,2,26655,63639
297000,Maruti,Alto K10,VXI AMT,2016,Automatic,Petrol,2,5806,18307
296000,Maruti,Alto 800,VXI O,2018,Manual,Petrol,1,5787,13907
293000,Renault,Kwid,CLIMBER 1.0,2019,Manual,Petrol,2,5728,57815
288000,Honda,Brio,S MT,2015,Manual,Petrol,1,6406,47352
288000,Hyundai,i10,SPORTZ 1.1,2014,Manual,Petrol,2,7584,63314
288000,Datsun,Go,T,2018,Manual,Petrol,1,5630,53430
283000,Datsun,Redi Go,T,2020,Manual,Petrol,1,5533,32646
283000,Datsun,Redi Go,S 1.0 AMT,2018,Automatic,Petrol,2,5533,38431
275000,Maruti,Alto 800,LXI O,2018,Manual,Petrol,2,5376,47659
273000,Datsun,Go,T,2018,Manual,Petrol,1,5337,37489
270000,Datsun,Redi Go,T(O) 1.0 AMT,2018,Automatic,Petrol,1,5279,51385
269000,Honda,Amaze,1.2L I-VTEC S,2013,Manual,Petrol,1,8935,99937
264000,Maruti,Wagon R Stingray,VXI,2014,Manual,Petrol,2,6952,77610
259000,Maruti,Alto K10,VXI,2017,Manual,Petrol,1,5063,57973
256000,Maruti,Alto 800,LXI,2016,Manual,Petrol,1,5005,73496
250000,Maruti,Alto 800,VXI,2015,Manual,Petrol,1,5561,45288
235000,Maruti,Alto 800,LXI,2015,Manual,Petrol,2,5227,62095
234000,Hyundai,Eon,MAGNA +,2015,Manual,Petrol,2,5205,86070
232000,Datsun,Go,T,2016,Manual,Petrol,1,4536,39006
230000,Maruti,Alto K10,VXI AMT,2016,Automatic,Petrol,1,5116,113262
229000,Maruti,Alto 800,LXI,2015,Manual,Petrol,1,5094,74483
228000,Honda,Brio,EX MT,2013,Manual,Petrol,2,7573,41262
220000,Maruti,Alto 800,LXI,2015,Manual,Petrol,1,4894,36926
218000,Maruti,Alto 800,LXI,2016,Manual,Petrol,1,4262,37029
217000,Maruti,Alto 800,LXI,2016,Manual,Petrol,1,4242,43070
211000,Hyundai,i10,SPORTZ 1.2,2013,Manual,Petrol,2,7008,65696
187000,Maruti,Alto 800,LXI,2013,Manual,Petrol,2,6211,64245
180000,Datsun,Redi Go,T (O),2018,Manual,Petrol,2,4004,108870
